2023-07-04 13:07:418 INFO  HomePage :51 - Enter Password[[ChromeDriver: chrome on WINDOWS (4b7c6c3fd4694e7a4b4e1a1c35c1b774)] -> xpath: //input[@name='password']]
2023-07-04 13:07:618 INFO  HomePage :55 - Click on Login Button[[ChromeDriver: chrome on WINDOWS (4b7c6c3fd4694e7a4b4e1a1c35c1b774)] -> xpath: //input[@value='Log In']]
2023-07-04 13:07:159 INFO  HomePage :63 - Verify Error Text[[ChromeDriver: chrome on WINDOWS (4b7c6c3fd4694e7a4b4e1a1c35c1b774)] -> xpath: //*[@id='rightPanel']/p]
2023-07-04 13:07:138 INFO  ManageBrowser :32 - launching chrome browser
2023-07-04 13:07:771 INFO  HomePage :47 - Enter Username[[ChromeDriver: chrome on WINDOWS (02d128ba5d08f4e547227a32b7353992)] -> xpath: //input[@name='username']]
2023-07-04 13:07:09 INFO  HomePage :51 - Enter Password[[ChromeDriver: chrome on WINDOWS (02d128ba5d08f4e547227a32b7353992)] -> xpath: //input[@name='password']]
2023-07-04 13:07:239 INFO  HomePage :55 - Click on Login Button[[ChromeDriver: chrome on WINDOWS (02d128ba5d08f4e547227a32b7353992)] -> xpath: //input[@value='Log In']]
2023-07-04 13:07:776 INFO  HomePage :63 - Verify Error Text[[ChromeDriver: chrome on WINDOWS (02d128ba5d08f4e547227a32b7353992)] -> xpath: //*[@id='rightPanel']/p]
2023-07-04 13:07:666 INFO  ManageBrowser :32 - launching chrome browser
2023-07-04 13:07:354 INFO  HomePage :47 - Enter Username[[ChromeDriver: chrome on WINDOWS (1a2a5d038a4b771e7d842d2d5c85c86f)] -> xpath: //input[@name='username']]
2023-07-04 13:07:528 INFO  HomePage :51 - Enter Password[[ChromeDriver: chrome on WINDOWS (1a2a5d038a4b771e7d842d2d5c85c86f)] -> xpath: //input[@name='password']]
2023-07-04 13:07:694 INFO  HomePage :55 - Click on Login Button[[ChromeDriver: chrome on WINDOWS (1a2a5d038a4b771e7d842d2d5c85c86f)] -> xpath: //input[@value='Log In']]
2023-07-04 13:07:280 INFO  HomePage :63 - Verify Error Text[[ChromeDriver: chrome on WINDOWS (1a2a5d038a4b771e7d842d2d5c85c86f)] -> xpath: //*[@id='rightPanel']/p]
2023-07-04 13:07:246 INFO  ManageBrowser :32 - launching chrome browser
2023-07-04 13:07:558 INFO  HomePage :74 - Click on Register Button[[ChromeDriver: chrome on WINDOWS (ef22e1224be9d4e0b4c24165b7cfae65)] -> link text: Register]
2023-07-04 13:07:76 INFO  HomePage :78 - Enter Firstname[[ChromeDriver: chrome on WINDOWS (ef22e1224be9d4e0b4c24165b7cfae65)] -> id: customer.firstName]
2023-07-04 13:07:326 INFO  HomePage :82 - Enter Lastname[[ChromeDriver: chrome on WINDOWS (ef22e1224be9d4e0b4c24165b7cfae65)] -> id: customer.lastName]
2023-07-04 13:07:519 INFO  HomePage :86 - Enter Street Address[[ChromeDriver: chrome on WINDOWS (ef22e1224be9d4e0b4c24165b7cfae65)] -> id: customer.address.street]
2023-07-04 13:07:662 INFO  HomePage :90 - Enter City[[ChromeDriver: chrome on WINDOWS (ef22e1224be9d4e0b4c24165b7cfae65)] -> id: customer.address.city]
2023-07-04 13:07:805 INFO  HomePage :94 - Enter State[[ChromeDriver: chrome on WINDOWS (ef22e1224be9d4e0b4c24165b7cfae65)] -> id: customer.address.state]
2023-07-04 13:07:943 INFO  HomePage :98 - Enter Zipcode[[ChromeDriver: chrome on WINDOWS (ef22e1224be9d4e0b4c24165b7cfae65)] -> id: customer.address.zipCode]
2023-07-04 13:07:69 INFO  HomePage :102 - Enter Phone number[[ChromeDriver: chrome on WINDOWS (ef22e1224be9d4e0b4c24165b7cfae65)] -> id: customer.phoneNumber]
2023-07-04 13:07:200 INFO  HomePage :110 - Enter Social Security no.[[ChromeDriver: chrome on WINDOWS (ef22e1224be9d4e0b4c24165b7cfae65)] -> id: customer.ssn]
2023-07-04 13:07:371 INFO  HomePage :106 - Enter Username[[ChromeDriver: chrome on WINDOWS (ef22e1224be9d4e0b4c24165b7cfae65)] -> id: customer.username]
2023-07-04 13:07:550 INFO  HomePage :114 - Enter Password[[ChromeDriver: chrome on WINDOWS (ef22e1224be9d4e0b4c24165b7cfae65)] -> id: customer.password]
2023-07-04 13:07:683 INFO  HomePage :118 - Enter Confirm Password[[ChromeDriver: chrome on WINDOWS (ef22e1224be9d4e0b4c24165b7cfae65)] -> id: repeatedPassword]
2023-07-04 13:07:824 INFO  HomePage :122 - Click on Register Button[[ChromeDriver: chrome on WINDOWS (ef22e1224be9d4e0b4c24165b7cfae65)] -> xpath: //input[@value='Register']]
2023-07-04 13:07:439 INFO  HomePage :126 - Verify Account Created Text[[ChromeDriver: chrome on WINDOWS (ef22e1224be9d4e0b4c24165b7cfae65)] -> xpath: //div[@id='rightPanel']/p]
2023-07-04 13:07:735 INFO  ManageBrowser :32 - launching chrome browser
2023-07-04 13:07:572 INFO  HomePage :76 - Click on Register Button[[ChromeDriver: chrome on WINDOWS (5d7b41e3422031b4912cfbd9ea833ede)] -> link text: Register]
